,360X23,360X45,360X46,360X57,360X103,360X109,360X115,360X116,360X118,360X131,360X132,360X155,360X156,360X164,360X185,360X197,360X228,360X229,360X251,360X261,360X262,360X284,360X294,360X306,360X335,360X358,360X369,360X391,360X401,360X413,360X454,360X476,360X487,360X509,360X582,360X583,360X594,360X604,360X635,360X659,360X660,360X668,360X676,360X702,360X745,360X778,360X789,360X1005,360X1019,360X1030,360X1203,360X1247,360X1296,TOOL
357,4.68,38.5,0.1,0.21,138.4,4.17,84.69,22.173,22.18,4.08,21.397,87.12,20.951,20.789,4.08,20.792,85.7,20.53,20.831,4.48,20.935,20.621,87.85,20.327,4.28,20.785,20.862,21.275,8.05,21.676,21.325,21.022,20.99,20.924,1.262,21.972,22.044,22.04,87.55,4.19,21.882,22.469,22.67,86.81,4.31,4.25,3.99,162.7,172.4,19.94,130,4.55,144.3,D
358,4.68,38.2,0.1,0.21,139.6,4.17,84.69,22.231,22.209,4.08,21.461,87.12,21.016,20.835,4.08,20.847,85.72,20.615,20.952,4.48,20.977,20.725,87.85,20.421,4.28,20.863,20.925,21.322,8.05,21.723,21.362,21.046,21.007,20.958,1.257,21.991,22.065,22.054,87.52,4.2,21.969,22.54,22.73,86.81,4.31,4.25,3.99,162.7,172.4,19.94,130,4.55,144.3,D
359,4.72,37.2,0.12,0.24,143.4,4.3,85.85,23.466,23.383,4.1,22.726,87.25,22.404,22.22,4.14,22.462,86.42,22.383,22.758,4.53,22.987,22.888,88.37,22.776,4.35,23.305,23.321,23.554,8.05,23.942,23.187,22.652,22.574,22.26,1.235,22.52,22.752,23.154,87.36,4.29,23.482,23.964,24.027,87.24,4.3,4.31,4.02,163.8,173.5,20.1,129,4.54,145.2,D
360,4.01,38.6,0.08,0.21,137.8,3.87,86.22,20.506,20.732,3.9,20.431,89.54,20.352,20.351,3.93,20.454,89.01,20.512,21.147,4.11,21.24,21.48,90.79,21.355,4.11,21.922,21.658,21.681,8.2,21.347,20.967,21.043,20.842,20.863,1.01,20.657,20.301,21.184,86.92,3.7,21.937,21.974,21.692,89.29,4.12,3.91,3.96,165.7,174.2,20.3,128,5.24,182.9,C
361,4.72,35.8,0.11,0.24,149.2,4.3,85.85,23.411,23.345,4.1,22.763,87.25,22.388,22.198,4.14,22.491,86.42,22.34,22.718,4.53,22.937,22.871,88.37,22.755,4.35,23.281,23.346,23.663,8.05,24.047,23.242,22.716,22.644,22.314,1.23,22.485,22.749,23.152,87.36,4.29,23.49,23.963,24.003,87.24,4.31,4.31,4.02,163.8,173.5,20.09,128,4.54,145.2,D
362,4.68,38.3,0.1,0.22,139.3,4.26,85.35,21.8,21.805,4.06,20.964,86.76,20.596,20.478,4.1,20.685,85.94,20.628,21.005,4.49,21.125,21.007,87.89,20.866,4.31,21.396,21.402,21.725,8.05,22.015,21.393,20.897,20.764,20.46,1.241,20.887,21.115,21.289,87.41,4.25,21.503,22.049,22.303,86.74,4.26,4.26,3.98,163.8,173.6,20.09,130,4.54,145.2,D
363,4.62,37.7,0.11,0.2,141.5,3.84,79.66,22.486,22.603,4.12,21.558,88.36,20.991,20.898,4.09,20.991,86.67,20.936,21.624,4.46,21.752,21.623,88.25,21.442,4.39,22.058,22.006,22.206,8.05,22.339,21.532,21.007,20.866,20.808,1.192,21.975,22.24,22.408,87.43,3.8,22.58,22.982,23.133,88.56,4.41,4.32,4.07,161.5,171.0,19.76,130,4.52,143.2,D
364,4.81,36.9,0.13,0.26,144.8,4.42,87.19,22.713,22.629,4.18,21.912,89.8,21.591,21.345,4.23,21.514,89.21,21.369,22.207,4.6,22.414,22.649,91.14,22.859,4.41,23.089,23.054,22.902,8.05,22.978,22.23,21.873,21.686,21.54,1.316,22.283,22.409,22.823,88.47,4.3,23.095,23.472,23.452,89.98,4.39,4.4,4.14,164.1,174.0,19.74,129,4.57,145.6,D
365,4.81,38.1,0.14,0.27,139.9,4.42,87.15,21.767,21.698,4.18,21.019,89.77,20.745,20.506,4.23,20.736,89.16,20.337,20.988,4.61,21.086,21.303,91.11,21.319,4.4,21.767,21.733,21.639,8.05,21.902,21.334,20.964,20.894,20.822,1.313,21.615,21.762,22.171,88.3,4.31,22.427,22.809,22.64,89.97,4.39,4.39,4.14,164.2,174.0,20.11,131,4.56,145.6,D
366,4.8,36.7,0.13,0.26,145.2,4.42,86.54,22.225,22.12,4.19,21.569,89.79,21.328,21.073,4.23,21.387,89.15,21.31,21.804,4.6,22.042,22.315,91.11,22.452,4.41,22.65,22.597,22.398,8.05,22.623,21.82,21.399,21.208,21.123,1.284,21.943,22.165,22.598,88.6,4.27,22.573,22.954,22.866,89.89,4.42,4.4,4.14,164.0,174.0,19.96,124,4.58,145.6,D
367,4.69,38.5,0.12,0.23,138.9,4.31,85.94,21.987,21.987,4.11,21.066,88.84,20.536,20.294,4.13,20.68,87.98,20.545,20.97,4.49,21.073,21.195,89.57,21.015,4.3,21.129,21.099,21.408,8.05,21.587,21.134,20.859,20.674,20.754,1.258,22.294,22.397,22.407,88.1,4.23,21.905,22.404,22.527,88.69,4.39,4.31,4.05,162.9,172.7,19.98,129,4.53,144.5,D
368,4.8,38.5,0.13,0.27,138.7,4.42,86.51,21.382,21.289,4.18,20.723,89.75,20.462,20.163,4.22,20.435,89.07,20.241,20.682,4.61,20.864,21.045,91.06,21.053,4.41,21.318,21.363,21.33,8.05,21.496,20.878,20.594,20.482,20.475,1.357,21.344,21.491,21.958,88.51,4.27,21.896,22.262,22.111,89.84,4.42,4.4,4.14,164.2,174.0,20.12,131,4.57,145.6,D
369,4.07,37.9,0.08,0.24,141.1,3.89,85.91,21.117,21.383,3.88,21.092,88.99,21.108,21.152,3.94,21.254,88.87,21.451,22.013,4.16,22.097,22.18,91.09,22.028,4.14,22.555,22.375,22.419,8.2,22.238,21.881,22.046,21.826,21.768,1.022,21.22,20.961,21.93,86.91,3.69,22.782,22.86,22.331,88.75,4.15,3.92,3.94,165.8,174.3,20.33,129,5.23,183.0,C
370,4.79,36.5,0.12,0.23,146.2,4.36,86.21,23.602,23.538,4.13,22.858,89.41,22.537,22.339,4.15,22.518,88.64,22.301,22.639,4.55,22.733,22.641,90.79,22.314,4.31,22.695,22.734,23.059,8.05,23.484,22.982,22.75,22.633,22.617,1.297,23.689,23.621,23.741,88.16,4.23,23.194,23.775,23.991,89.32,4.4,4.36,4.07,162.6,172.2,19.92,130,4.54,144.2,D
371,4.75,38.5,0.1,0.22,138.6,4.32,85.78,22.014,22.03,4.09,21.271,88.98,20.896,20.743,4.11,20.865,88.2,20.694,21.029,4.51,21.122,21.047,90.35,20.732,4.27,21.132,21.142,21.504,8.05,21.826,21.354,21.132,20.977,20.985,1.271,22.169,22.052,21.994,88.14,4.19,21.459,22.069,22.37,88.9,4.36,4.32,4.03,162.6,172.2,19.93,130,4.54,144.2,D
372,4.67,38.2,0.1,0.2,139.7,4.01,82.47,21.874,21.882,4.1,21.141,88.1,20.719,20.614,4.1,20.737,86.85,20.572,21.103,4.49,21.307,20.996,88.71,20.795,4.34,21.339,21.351,21.692,8.05,21.951,21.377,20.985,20.847,20.827,1.211,21.917,22.003,22.029,87.47,4.01,21.476,22.083,22.307,88.03,4.36,4.31,4.03,162.8,172.5,19.95,130,4.53,144.4,D
373,4.77,36.7,0.13,0.25,145.5,4.39,86.46,22.465,22.329,4.17,21.726,89.71,21.564,21.33,4.21,21.615,88.85,21.495,22.048,4.57,22.262,22.477,90.94,22.574,4.39,22.824,22.716,22.609,8.05,22.669,21.796,21.51,21.32,21.286,1.313,22.191,22.369,22.808,88.46,4.26,22.957,23.272,23.232,89.83,4.4,4.36,4.11,164.0,174.0,19.75,130,4.57,145.6,D
374,4.8,38.1,0.13,0.27,139.9,4.4,86.6,21.869,21.879,4.19,21.235,89.84,20.855,20.599,4.21,20.721,88.98,20.471,21.077,4.61,21.173,21.27,91.06,21.216,4.4,21.63,21.507,21.448,8.05,21.792,21.198,20.949,20.892,20.836,1.311,21.571,21.699,22.134,88.3,4.28,22.782,23.01,22.768,89.96,4.42,4.39,4.14,164.2,174.0,20.11,131,4.55,145.6,D
375,4.73,36.1,0.13,0.26,147.8,4.36,86.26,23.199,23.147,4.14,22.402,88.82,22.035,21.828,4.17,22.232,88.08,22.02,22.558,4.55,22.712,22.677,89.85,22.577,4.39,22.978,23.03,23.248,8.05,23.465,22.654,22.168,22.033,21.966,1.253,22.535,22.793,23.21,87.98,4.29,23.603,23.964,23.867,88.85,4.41,4.34,4.08,163.7,173.6,20.09,128,4.53,145.2,D
376,4.69,38.3,0.12,0.24,139.6,4.32,85.89,22.151,22.223,4.1,21.283,88.42,20.821,20.667,4.14,20.914,87.71,20.862,21.323,4.52,21.429,21.362,89.46,21.306,4.35,21.721,21.806,22.104,8.05,22.24,21.548,21.068,21.004,20.768,1.256,21.368,21.6,21.813,88.06,4.26,22.227,22.734,22.779,88.46,4.37,4.31,4.04,163.7,173.5,20.1,129,4.54,145.2,D
377,4.72,36.5,0.12,0.25,146.1,4.3,85.9,23.313,23.261,4.1,22.663,86.95,22.285,22.118,4.15,22.432,86.16,22.314,22.632,4.54,23.009,22.893,88.01,22.805,4.36,23.387,23.491,23.584,8.05,23.874,23.113,22.593,22.444,22.192,1.236,22.338,22.668,23.113,87.36,4.3,23.496,23.941,23.945,86.85,4.31,4.31,4.01,163.8,173.6,20.09,128,4.54,145.3,D
378,4.72,35.9,0.12,0.25,148.9,4.3,85.9,23.399,23.395,4.1,22.703,86.97,22.275,22.111,4.15,22.411,86.16,22.354,22.764,4.54,23.119,22.917,88.02,22.853,4.36,23.38,23.466,23.647,8.05,23.96,23.24,22.679,22.459,22.059,1.232,22.299,22.609,23.127,87.36,4.3,23.629,24.092,24.099,86.85,4.31,4.31,4.02,163.8,173.7,20.1,128,4.54,145.3,D
379,4.68,38.3,0.12,0.23,139.2,3.99,81.17,21.842,21.895,4.11,21.098,88.24,20.779,20.596,4.1,20.723,86.85,20.639,21.217,4.53,21.361,21.154,89.23,21.027,4.43,21.663,21.698,21.991,8.05,22.203,21.56,21.087,20.979,20.892,1.229,21.087,21.506,22.046,87.59,3.91,22.11,22.519,22.449,88.64,4.42,4.32,4.08,163.8,173.6,20.1,130,4.53,145.3,D
380,4.68,38.3,0.11,0.23,139.3,4.26,85.42,21.714,21.758,4.07,20.887,86.48,20.586,20.49,4.12,20.635,85.68,20.652,21.024,4.5,21.332,21.096,87.54,21.033,4.32,21.524,21.615,21.893,8.05,22.026,21.283,20.765,20.525,20.282,1.251,20.846,21.128,21.351,87.43,4.25,21.652,22.139,22.328,86.37,4.27,4.27,3.98,163.8,173.6,20.1,130,4.55,145.3,D
381,4.9,37.8,0.15,0.3,141.2,4.46,87.03,21.731,21.584,4.23,21.349,90.83,21.116,20.776,4.25,20.989,90.01,20.569,20.858,4.67,20.908,20.908,92.19,20.625,4.41,20.994,21.237,21.35,8.05,21.931,21.552,21.465,21.454,21.452,1.411,21.989,22.012,22.471,88.66,4.29,22.312,22.528,22.207,90.89,4.49,4.47,4.19,164.8,174.7,20.24,131,4.58,146.1,D
382,4.06,37.3,0.19,0.18,142.9,4.14,89.65,22.835,23.067,4.09,21.831,92.86,20.822,20.821,4.32,21.198,91.45,21.257,21.618,4.19,22.106,22.421,92.15,22.343,4.72,22.564,22.368,22.152,8.0,22.21,21.726,21.506,21.583,21.304,1.612,21.939,22.101,22.407,90.9,3.96,22.72,23.034,23.345,92.28,4.41,4.1,4.39,161.6,167.0,19.31,132,5.01,144.0,B
383,3.91,33.9,0.02,0.16,158.1,3.77,85.45,21.811,21.932,3.76,21.301,87.77,20.798,20.674,3.78,20.707,87.09,20.957,21.487,4.01,21.43,21.612,89.41,21.106,4.01,21.67,21.497,21.773,8.2,21.595,21.485,21.49,21.428,21.388,0.968,22.023,21.631,22.294,86.72,3.64,22.425,22.758,22.736,87.42,4.04,3.77,3.82,163.9,172.2,20.1,129,5.19,180.9,C
384,4.7,37.8,0.11,0.23,141.1,4.17,84.09,22.015,21.961,4.12,21.142,88.41,20.989,20.722,4.15,21.091,87.32,20.982,21.506,4.53,21.717,21.666,89.34,21.71,4.41,22.264,22.132,22.306,8.05,22.386,21.557,21.077,20.885,20.757,1.259,21.477,21.887,22.305,87.91,4.12,22.221,22.694,22.612,88.6,4.39,4.33,4.08,163.9,173.8,20.06,123,4.57,145.4,D
385,4.77,38.5,0.12,0.26,138.7,4.23,84.96,21.661,21.571,4.15,21.046,88.42,20.71,20.398,4.19,20.596,87.54,20.324,20.946,4.58,21.141,21.215,89.5,21.313,4.42,21.725,21.587,21.594,8.05,21.782,21.121,20.817,20.69,20.539,1.275,21.039,21.309,21.804,87.69,4.2,22.335,22.579,22.366,88.37,4.38,4.37,4.08,164.3,174.0,20.14,130,4.55,145.7,D
386,4.77,36.7,0.12,0.24,145.5,4.32,86.39,23.792,23.778,4.13,23.014,89.01,22.51,22.333,4.15,22.384,88.21,22.117,22.51,4.54,22.56,22.383,90.19,22.128,4.33,22.486,22.55,22.91,8.05,23.321,22.944,22.728,22.631,22.683,1.245,23.863,23.829,23.945,87.98,4.26,23.867,24.381,24.389,88.79,4.41,4.33,4.06,163.0,172.8,19.98,129,4.53,144.6,D
387,4.73,37.9,0.11,0.22,140.5,4.28,85.81,22.379,22.451,4.1,21.6,88.64,21.129,20.969,4.12,21.07,87.85,20.801,21.535,4.5,21.443,21.192,89.79,20.822,4.29,21.157,21.19,21.605,8.05,21.92,21.504,21.263,21.131,21.203,1.246,22.506,22.428,22.342,88.03,4.21,22.162,22.704,22.872,88.41,4.37,4.3,4.02,163.0,172.8,19.99,129,4.53,144.6,D
388,4.48,32.9,0.1,0.2,163.4,3.57,71.76,22.072,22.033,4.08,21.763,78.48,21.612,21.301,3.99,21.567,71.4,21.255,21.8,4.2,21.933,21.99,72.29,22.327,3.96,22.654,22.591,22.786,8.05,22.868,21.993,21.671,21.596,21.338,1.273,21.173,21.623,22.263,80.49,3.7,23.014,23.117,22.663,75.51,4.07,3.94,3.8,164.1,174.0,19.77,129,4.73,145.6,D
389,4.76,36.1,0.11,0.23,148.2,4.34,86.22,23.505,23.398,4.14,22.7,89.07,22.359,22.131,4.17,22.335,88.36,22.217,22.522,4.54,22.697,22.597,90.16,22.359,4.33,22.734,22.705,22.985,8.05,23.266,22.684,22.39,22.27,22.261,1.282,23.536,23.58,23.813,88.12,4.26,23.234,23.793,23.943,88.81,4.4,4.35,4.06,162.6,172.3,19.93,128,4.54,144.3,D
390,4.77,37.7,0.12,0.26,141.3,4.29,85.46,21.974,21.9,4.15,21.318,88.14,20.998,20.751,4.16,20.723,86.63,20.5,20.737,4.58,20.964,21.112,89.12,21.267,4.39,21.453,21.339,21.441,8.05,21.828,21.436,21.197,21.122,21.049,1.353,21.556,21.742,22.156,88.07,4.25,22.647,22.919,22.786,88.16,4.36,4.32,4.09,164.1,174.0,19.82,131,4.59,145.6,D
391,4.47,34.5,0.1,0.2,155.4,3.56,71.68,21.351,21.324,4.08,20.971,78.37,20.844,20.539,3.98,20.713,71.31,20.386,20.873,4.2,20.951,20.96,72.21,21.086,3.95,21.396,21.51,21.722,8.05,21.837,21.265,20.912,20.873,20.647,1.273,20.516,20.94,21.472,80.45,3.7,22.177,22.317,21.939,75.41,4.06,3.93,3.79,164.1,174.0,20.11,130,4.73,145.6,D
392,4.77,38.8,0.12,0.26,137.2,4.29,85.47,21.511,21.541,4.16,20.87,88.14,20.535,20.283,4.16,20.234,86.63,19.932,20.314,4.59,20.527,20.453,89.15,20.321,4.39,20.875,20.865,20.976,8.05,21.454,21.125,20.836,20.821,20.819,1.344,21.207,21.413,21.883,87.94,4.25,22.32,22.56,22.355,88.16,4.36,4.32,4.09,164.1,174.0,20.05,131,4.58,145.6,D
393,4.72,38.5,0.11,0.22,138.8,4.3,85.82,22.047,21.986,4.1,21.217,88.66,20.848,20.656,4.13,20.831,87.95,20.76,21.208,4.5,21.303,21.168,89.76,20.887,4.29,21.229,21.204,21.537,8.05,21.74,21.187,20.88,20.734,20.712,1.268,22.086,22.086,22.128,88.12,4.22,21.556,22.13,22.382,88.4,4.36,4.31,4.02,162.7,172.3,19.94,130,4.54,144.3,D
394,4.7,37.3,0.11,0.23,142.9,4.17,84.09,22.084,22.025,4.12,21.259,88.41,20.989,20.78,4.15,21.184,87.32,20.938,21.545,4.53,21.739,21.702,89.34,21.771,4.41,22.208,22.176,22.399,8.05,22.5,21.641,21.209,20.999,20.842,1.251,21.433,21.83,22.24,87.93,4.12,22.262,22.688,22.636,88.59,4.39,4.33,4.08,163.9,173.8,20.06,123,4.57,145.4,D
395,4.77,38.9,0.12,0.26,136.8,4.29,85.46,21.48,21.519,4.16,20.789,88.14,20.542,20.287,4.16,20.217,86.64,19.868,20.152,4.59,20.364,20.344,89.12,20.326,4.38,20.892,20.883,20.9,8.05,21.343,21.002,20.757,20.771,20.66,1.339,21.136,21.331,21.748,87.9,4.25,22.272,22.582,22.381,88.15,4.35,4.32,4.09,164.1,174.0,20.11,131,4.58,145.6,D
396,4.04,36.3,0.22,0.18,147.5,4.01,87.28,23.395,23.72,4.14,22.446,93.52,21.506,21.531,4.35,21.765,91.79,21.791,22.163,4.16,22.663,23.028,91.74,22.996,4.76,23.226,22.931,22.574,8.0,22.605,22.139,22.03,22.156,21.907,1.519,22.535,22.649,23.002,90.15,3.76,23.309,23.648,23.979,93.22,4.44,4.12,4.48,161.8,167.2,19.74,131,4.95,144.1,B
397,4.04,36.3,0.22,0.18,146.9,4.01,87.26,23.362,23.69,4.13,22.433,93.52,21.448,21.461,4.35,21.767,91.8,21.731,22.032,4.16,22.528,22.988,91.72,22.912,4.76,23.258,22.933,22.569,8.0,22.56,22.12,21.968,22.052,21.811,1.516,22.498,22.601,23.019,90.15,3.76,23.283,23.638,23.97,93.22,4.44,4.12,4.48,161.8,167.2,19.74,131,4.94,144.1,B
398,4.01,38.1,0.2,0.16,140.1,3.98,86.92,22.284,22.47,4.11,21.366,93.17,20.364,20.324,4.32,20.577,91.46,20.605,20.922,4.13,21.383,21.749,91.4,21.642,4.73,21.963,21.684,21.336,8.0,21.325,20.858,20.701,20.846,20.581,1.526,21.349,21.472,21.789,90.16,3.73,21.895,22.268,22.623,92.88,4.41,4.09,4.45,161.8,167.2,19.74,131,4.95,144.1,B
399,4.38,33.6,0.11,0.19,159.0,3.58,69.7,22.012,21.944,4.11,21.553,79.07,21.349,21.118,3.93,21.222,71.38,20.724,21.135,4.19,21.242,21.222,72.52,21.243,3.97,21.894,21.942,22.357,8.05,22.468,21.779,21.361,21.308,21.012,1.219,20.894,21.167,21.562,80.36,3.54,22.314,22.675,22.452,76.9,4.07,3.94,3.88,163.9,173.8,20.09,130,4.71,145.4,D
400,4.03,36.9,0.08,0.21,144.6,3.87,85.96,20.668,20.904,3.87,20.605,88.86,20.566,20.608,3.93,20.78,88.75,20.941,21.543,4.13,21.7,21.936,90.62,21.84,4.11,22.296,22.083,22.119,8.2,21.752,21.31,21.374,21.128,21.051,1.018,20.707,20.347,21.213,86.87,3.69,22.252,22.317,21.897,88.59,4.13,3.91,3.93,165.8,174.3,20.19,128,5.21,183.0,C
401,4.03,38.7,0.07,0.22,137.7,3.87,85.96,20.475,20.739,3.87,20.379,88.86,20.33,20.36,3.93,20.409,88.75,20.674,21.291,4.12,21.407,21.601,90.62,21.46,4.11,21.96,21.716,21.713,8.2,21.407,20.991,21.076,20.831,20.809,1.014,20.456,20.154,21.041,86.87,3.69,22.002,22.055,21.681,88.6,4.13,3.91,3.93,165.8,174.3,20.34,129,5.23,182.9,C
402,4.48,33.1,0.1,0.2,161.8,3.56,71.76,21.964,21.919,4.08,21.675,78.48,21.571,21.295,3.99,21.577,71.39,21.12,21.797,4.19,21.938,22.038,72.28,22.156,3.96,22.628,22.588,22.679,8.05,22.781,21.909,21.58,21.524,21.281,1.273,21.106,21.574,22.168,80.49,3.7,23.009,23.049,22.59,75.51,4.07,3.94,3.8,164.1,174.0,19.79,130,4.73,145.6,D
403,4.47,33.7,0.1,0.2,159.2,3.56,71.68,21.552,21.551,4.08,21.178,78.37,21.063,20.82,3.98,20.881,71.31,20.712,21.118,4.19,21.42,21.614,72.2,21.71,3.95,22.163,22.015,22.138,8.05,22.247,21.454,21.112,21.046,20.816,1.286,20.685,21.13,21.723,80.52,3.7,22.528,22.679,22.256,75.41,4.06,3.93,3.79,164.1,174.0,19.84,130,4.74,145.6,D
404,4.47,34.0,0.1,0.2,157.6,3.56,71.66,21.436,21.438,4.08,21.112,78.39,20.93,20.694,3.98,20.871,71.31,20.634,21.086,4.19,21.363,21.524,72.18,21.579,3.95,21.996,21.932,22.073,8.05,22.201,21.442,21.158,21.048,20.796,1.285,20.68,21.122,21.713,80.53,3.7,22.42,22.571,22.154,75.41,4.06,3.93,3.79,164.1,174.0,19.86,131,4.74,145.6,D
405,4.47,33.9,0.1,0.2,158.1,3.56,71.66,21.42,21.411,4.08,21.12,78.39,20.938,20.699,3.98,20.851,71.31,20.588,21.082,4.19,21.225,21.319,72.2,21.471,3.95,21.861,21.795,22.024,8.05,22.144,21.386,20.984,20.922,20.722,1.277,20.58,20.999,21.598,80.49,3.7,22.433,22.499,22.071,75.41,4.06,3.93,3.79,164.1,174.0,19.89,130,4.73,145.6,D
406,4.47,34.2,0.1,0.2,156.7,3.56,71.66,21.417,21.39,4.08,21.061,78.39,20.924,20.678,3.98,20.742,71.31,20.51,21.027,4.19,21.162,21.251,72.18,21.409,3.95,21.827,21.754,21.946,8.05,22.01,21.277,20.957,20.943,20.681,1.277,20.565,20.989,21.566,80.49,3.7,22.375,22.5,22.078,75.42,4.06,3.93,3.79,164.1,174.0,19.9,130,4.73,145.6,D
407,4.47,34.0,0.1,0.2,157.6,3.56,71.66,21.434,21.428,4.08,21.081,78.37,20.888,20.647,3.98,20.713,71.31,20.467,20.99,4.19,21.122,21.188,72.18,21.339,3.95,21.694,21.636,21.92,8.05,22.043,21.273,20.945,20.904,20.668,1.283,20.58,21.005,21.573,80.49,3.7,22.399,22.525,22.075,75.41,4.06,3.93,3.79,164.1,174.0,19.94,131,4.73,145.6,D
408,4.47,34.3,0.1,0.2,156.3,3.56,71.66,21.388,21.382,4.08,20.991,78.39,20.852,20.597,3.98,20.712,71.33,20.486,20.91,4.19,21.025,21.154,72.18,21.301,3.95,21.696,21.516,21.745,8.05,21.911,21.234,20.918,20.894,20.645,1.281,20.554,20.993,21.572,80.5,3.7,22.325,22.443,22.031,75.41,4.06,3.93,3.79,164.1,174.0,19.95,130,4.73,145.6,D
409,4.12,36.6,0.23,0.21,145.9,4.05,88.11,22.627,22.994,4.15,21.854,93.95,21.228,21.337,4.38,21.717,92.27,21.729,22.011,4.22,22.445,22.716,92.7,22.493,4.8,22.72,22.448,22.191,8.0,22.384,21.961,21.867,22.016,21.814,1.555,22.162,22.22,22.548,90.42,3.81,22.977,23.212,23.448,93.46,4.48,4.15,4.49,162.9,168.3,19.42,127,4.97,145.1,B
410,4.47,34.1,0.1,0.2,157.3,3.56,71.68,21.391,21.378,4.08,20.983,78.39,20.85,20.594,3.98,20.691,71.31,20.471,20.963,4.19,21.074,21.131,72.18,21.332,3.95,21.655,21.657,21.843,8.05,21.905,21.202,20.956,20.919,20.632,1.28,20.57,21.01,21.558,80.49,3.69,22.35,22.467,22.034,75.41,4.06,3.93,3.79,164.1,174.0,19.98,130,4.73,145.6,D
411,4.12,36.9,0.23,0.21,145.0,4.05,88.11,22.655,23.027,4.16,21.876,93.95,21.249,21.346,4.38,21.743,92.27,21.744,22.001,4.22,22.438,22.724,92.72,22.501,4.8,22.726,22.468,22.206,8.0,22.405,21.991,21.89,22.042,21.836,1.565,22.174,22.228,22.556,90.41,3.81,22.978,23.211,23.453,93.46,4.48,4.15,4.49,162.9,168.3,19.45,128,4.97,145.1,B
412,4.47,34.3,0.1,0.2,155.9,3.56,71.66,21.416,21.405,4.08,21.053,78.37,20.86,20.616,3.98,20.705,71.31,20.458,21.019,4.19,21.131,21.226,72.18,21.21,3.95,21.619,21.59,21.807,8.05,21.92,21.235,20.914,20.882,20.633,1.278,20.546,20.989,21.533,80.49,3.7,22.352,22.476,22.054,75.41,4.06,3.93,3.79,164.1,174.0,19.99,130,4.73,145.6,D
413,4.1,38.3,0.22,0.2,139.2,4.03,87.8,21.721,21.998,4.13,20.939,93.65,20.283,20.344,4.36,20.733,91.96,20.683,20.953,4.2,21.406,21.609,92.4,21.424,4.78,21.661,21.381,21.141,8.0,21.302,20.941,20.832,20.977,20.776,1.612,21.223,21.294,21.62,90.53,3.79,21.854,22.093,22.346,93.16,4.46,4.13,4.46,162.9,168.3,19.55,132,4.98,145.1,B
414,4.1,38.5,0.22,0.2,138.3,4.02,87.81,21.686,21.959,4.14,20.926,93.63,20.28,20.339,4.36,20.722,91.96,20.677,20.935,4.2,21.384,21.596,92.42,21.406,4.79,21.656,21.367,21.128,8.0,21.323,20.958,20.85,21.002,20.799,1.61,21.243,21.309,21.646,90.53,3.79,21.815,22.073,22.325,93.16,4.46,4.13,4.47,162.9,168.3,19.57,132,4.98,145.1,B
415,4.47,34.1,0.1,0.2,157.3,3.56,71.66,21.32,21.306,4.08,20.959,78.39,20.806,20.561,3.98,20.669,71.31,20.413,20.914,4.19,21.019,21.073,72.18,21.246,3.95,21.623,21.604,21.819,8.05,21.924,21.242,20.909,20.882,20.646,1.279,20.532,20.964,21.518,80.48,3.7,22.307,22.42,22.001,75.41,4.06,3.93,3.79,164.1,174.0,20.02,130,4.73,145.6,D
416,4.46,34.3,0.1,0.2,155.8,3.56,71.66,21.337,21.318,4.08,20.948,78.39,20.814,20.56,3.98,20.611,71.31,20.405,20.906,4.19,20.981,21.027,72.18,21.193,3.95,21.548,21.54,21.771,8.05,21.884,21.21,20.898,20.87,20.617,1.279,20.567,21.004,21.477,80.48,3.7,22.288,22.399,21.968,75.41,4.06,3.93,3.79,164.1,174.0,20.02,130,4.73,145.6,D
417,4.46,34.1,0.1,0.2,156.9,3.56,71.68,21.401,21.406,4.08,20.992,78.39,20.784,20.528,3.98,20.615,71.33,20.338,20.92,4.19,21.026,21.078,72.18,21.196,3.95,21.576,21.546,21.768,8.05,21.889,21.231,20.891,20.882,20.632,1.274,20.551,20.992,21.531,80.45,3.7,22.304,22.417,21.981,75.41,4.06,3.93,3.79,164.1,174.0,20.05,130,4.73,145.6,D
418,4.47,34.5,0.1,0.2,155.5,3.56,71.68,21.285,21.25,4.08,21.019,78.39,20.815,20.531,3.98,20.723,71.33,20.346,20.871,4.19,20.948,20.923,72.18,21.152,3.95,21.596,21.616,21.806,8.05,21.908,21.242,20.916,20.871,20.626,1.273,20.569,21.019,21.483,80.47,3.7,22.223,22.328,21.9,75.41,4.06,3.93,3.79,164.1,174.0,20.06,130,4.73,145.6,D
419,4.47,34.2,0.1,0.2,156.7,3.56,71.68,21.258,21.213,4.08,20.955,78.37,20.804,20.525,3.98,20.728,71.31,20.402,20.919,4.19,21.005,21.009,72.18,21.135,3.95,21.589,21.515,21.743,8.05,21.888,21.219,20.878,20.91,20.669,1.28,20.485,20.913,21.461,80.48,3.7,22.268,22.299,21.854,75.42,4.06,3.93,3.79,164.2,174.0,20.06,130,4.73,145.6,D
420,4.47,34.5,0.1,0.2,155.4,3.56,71.68,21.268,21.228,4.08,20.89,78.37,20.819,20.521,3.98,20.708,71.33,20.424,20.956,4.19,21.044,20.974,72.18,21.092,3.95,21.503,21.484,21.743,8.05,21.872,21.174,20.856,20.836,20.589,1.276,20.484,20.917,21.439,80.48,3.7,22.179,22.289,21.863,75.42,4.06,3.93,3.79,164.1,174.0,20.07,130,4.73,145.6,D
