,310X2,310X4,310X5,310X6,310X8,310X9,310X10,310X13,310X19,310X20,310X28,310X29,310X30,310X31,310X32,310X33,310X36,310X37,310X42,310X43,310X96,310X101,310X107,310X131,310X132,310X148,310X149,310X150,310X151,310X152,310X153,310X154,310X155,310X156,310X157,310X158,310X159,310X160,310X168,310X170,310X171,310X172,310X175,310X176,310X177,310X178,310X179,310X180,310X181,310X200,310X201,310X202,310X207,TOOL
388,1.684207,-13.151543,-1.745782,-0.723321,0.163114,-0.053884,1.81257,-0.39765,0.0,0.0,12.251,12.316,11.822,15.003,15.909,10158,9481,978,-41,-90,23.5,11.047059,0.462302,-107.075673,404.739085,0.313811,0.339664,-0.449378,0.44059,0.352154,0.501206,0.143115,0.112104,0.161733,0.168902,-0.121477,0.14462,-0.22201,0.031275,0.034733,-0.020772,0.034829,-0.027778,0.055589,0.041625,0.055572,0.041658,0.062582,0.052152,0.07,0.074159,0.072923,-70,D
389,2.062327,11.114048,-0.419014,1.311766,0.298367,0.75571,2.037963,1.389488,0.0,0.0,13.713,12.437,12.21,14.718,15.628,10131,9456,47,-41,-70,23.55,9.796991,2.340335,-8.049951,646.008298,0.318052,0.322681,-0.36035,0.410935,0.403068,0.475721,-0.135165,0.112104,0.14556,0.160859,-0.129575,0.152654,-0.22201,0.0278,0.038206,0.020772,0.034829,0.034722,0.052115,0.041625,0.052099,0.038187,0.052152,0.052152,0.086,0.099496,0.111238,-90,D
390,1.80351,11.641805,-1.52246,-0.185575,0.054414,-0.179297,1.701118,-0.459256,0.3429,0.7589,12.53,12.291,11.725,14.77,15.783,10173,9498,127,-41,-90,23.3,11.210041,2.940669,5.31897,777.60904,0.30957,0.352402,-0.398505,0.423644,-0.403068,0.501206,0.159017,0.120111,0.153647,0.160859,-0.113378,0.136585,-0.229939,0.038225,0.041679,-0.024233,0.041795,-0.03125,0.055589,0.041625,0.052099,0.041658,0.062582,0.052152,0.095,0.124834,0.064271,-90,D
391,1.641916,-0.144957,-1.484865,-0.463675,0.136477,0.142789,1.844904,-0.283723,0.0,0.0,12.445,12.338,12.019,14.844,16.085,10149,9481,978,-41,-70,23.53,0.912929,1.851169,-48.046756,692.305915,0.30957,0.331173,-0.445138,0.444826,0.36064,0.501206,0.159017,0.128118,0.16982,0.160859,-0.137674,0.152654,-0.229939,0.031275,0.034733,-0.020772,0.031346,0.03125,0.059063,0.041625,0.052099,0.04513,0.059105,0.055628,0.1,0.117418,0.118036,-70,D
392,1.667441,1.687382,-1.370365,0.021327,0.142838,-0.149325,1.801905,-0.293347,0.3429,0.7589,12.333,12.254,10.438,14.741,15.788,10167,9487,127,-41,-90,23.3,1.626563,1.617935,-139.196931,446.572514,0.30533,0.352402,-0.402744,0.419407,-0.394582,0.496959,0.166968,0.136126,0.161733,0.184988,-0.113378,0.160688,-0.229939,0.03475,0.041679,0.024233,0.038312,-0.03125,0.052115,0.045094,0.052099,0.041658,0.059105,0.052152,0.106,0.178599,0.079721,-70,D
393,1.632959,-1.480977,-1.364924,0.239891,0.181676,0.447883,1.507721,0.278689,0.0,0.0,12.324,12.296,11.979,14.915,16.552,10116,9461,47,-41,-95,23.55,0.265807,1.088894,-150.420798,427.892543,0.30957,0.31419,-0.36035,0.402462,-0.403068,0.462979,0.127214,0.112104,0.137473,0.160859,0.129575,0.160688,-0.214081,0.031275,0.034733,0.024233,0.038312,0.034722,0.052115,0.041625,0.052099,0.038187,0.059105,0.045198,0.099,0.13286799999999999,0.061799,-70,D
394,1.237979,22.998409,-0.403936,0.826231,0.120671,-0.11744,1.063508,0.949328,0.0,0.0,13.002,14.269,14.366,13.072,12.346,10680,0,0,14,-129,23.42,20.272113,3.397527,-489.169954,-385.932106,0.332412,0.404467,0.307196,0.44611,0.273886,0.345655,0.104619,0.120866,0.156995,0.144703,0.093703,0.128551,-0.073178,0.045641,0.038278,0.038081,0.034439,0.045212,0.034782,0.034729,0.034761,0.041662,0.041704,0.038229,0.075,0.093316,0.121744,-100,C
395,1.886251,0.361525,-1.433379,-0.119352,0.024702,-0.081732,1.664177,-0.460619,0.3429,0.7589,12.859,12.23,12.01,14.646,16.809,10166,9495,127,-41,-90,23.42,1.031591,1.760313,-106.161836,438.853859,0.30957,0.352402,-0.402744,0.415171,-0.394582,0.484216,0.159017,0.128118,0.161733,0.168902,-0.121477,0.176757,-0.237868,0.03475,0.041679,-0.024233,0.038312,-0.03125,0.055589,0.045094,0.048626,0.04513,0.062582,0.052152,0.088,0.115564,0.111238,-90,D
396,1.827545,0.005317,-0.490438,0.924659,-0.023025,-0.127439,1.423243,0.689332,0.3429,0.7589,12.563,12.405,12.23,14.849,15.378,10189,9504,137,-41,-75,23.43,0.222195,0.641257,-219.108113,522.540657,0.313811,0.322681,-0.36459,0.449062,-0.386097,0.450236,0.166968,0.136126,0.161733,0.152816,-0.145772,0.160688,-0.237868,0.03475,0.038206,-0.020772,0.038312,-0.027778,0.052115,0.045094,0.052099,0.04513,0.052152,0.045198,0.078,0.094552,0.105676,-90,D
397,1.761349,8.970765,-1.037279,0.179494,0.059532,-0.215455,1.487481,-0.055833,0.3429,0.7589,14.192,12.335,12.256,14.803,15.61,10184,9507,137,-41,-70,23.31,8.577219,2.102134,56.955567,654.933688,-0.313811,0.322681,-0.368829,0.449062,-0.390339,0.454484,0.159017,0.136126,0.161733,0.160859,-0.129575,0.176757,-0.237868,0.031275,0.038206,-0.024233,0.038312,-0.027778,0.059063,0.045094,0.052099,0.04513,0.055628,0.048675,0.105,0.093316,0.090845,-104,D
398,1.697264,2.505804,-0.669521,0.683159,0.036795,-0.308449,1.651884,0.447832,0.3429,0.7589,13.054,12.325,12.414,14.774,15.76,10177,9504,137,-41,-90,23.3,2.488417,1.081912,-177.689244,498.962002,0.318052,0.322681,-0.36459,0.453299,-0.381854,0.454484,0.151066,0.128118,0.153647,0.176945,-0.129575,0.160688,-0.229939,0.03475,0.041679,-0.024233,0.038312,-0.027778,0.055589,0.045094,0.052099,0.041658,0.055628,0.045198,0.104,-0.069833,0.103204,-90,D
399,1.829455,-9.690199,-2.167749,-1.073579,0.33248,0.012335,1.845509,-1.025335,0.0,0.0,12.822,12.168,11.695,14.794,16.318,10150,9487,865,-41,-70,23.26,8.217592,1.622605,-50.774396,813.75542,0.335015,0.352402,-0.453617,0.453299,-0.398825,0.518196,0.174919,0.112104,0.177907,0.168902,-0.137674,0.14462,-0.237868,0.031275,0.034733,-0.020772,0.034829,0.027778,0.059063,0.041625,0.048626,0.041658,0.055628,0.066059,0.091,0.120508,0.128542,-70,D
400,1.618012,-16.219186,-1.933472,-0.565342,0.237737,0.015742,1.922833,-0.887449,0.5493,1.0266,14.463,12.156,12.437,14.718,15.708,10123,9456,35,-41,-90,23.55,14.450877,0.474044,-134.418562,442.127149,-0.318052,0.377877,-0.406984,0.419407,-0.398825,0.395019,0.159017,0.120111,0.16982,0.152816,-0.113378,0.160688,-0.22201,0.031275,0.034733,-0.020772,0.031346,-0.027778,0.055589,0.041625,0.055572,0.04513,0.059105,0.055628,0.107,0.098878,0.074777,-75,D
401,1.679896,-1.557327,-1.742356,-0.590509,0.347788,0.015452,1.84847,-0.965685,0.5493,1.0266,12.297,12.332,12.048,15.019,16.88,10108,9455,35,-41,-70,23.51,0.888922,2.24223,32.965002,679.307523,-0.313811,0.377877,-0.398505,0.402462,-0.377611,0.399266,0.159017,0.136126,0.161733,0.168902,0.145772,0.136585,-0.229939,0.0278,0.034733,-0.020772,0.031346,0.034722,0.059063,0.041625,0.059046,0.041658,0.059105,0.052152,0.096,-0.065507,0.064271,-90,D
402,1.63564,-9.550221,-1.218914,-0.135897,0.156313,-0.045792,1.764002,0.189775,0.0,0.0,14.311,12.3,12.297,14.841,15.629,10146,9469,978,-41,-75,23.43,7.377908,0.478945,38.753618,607.009136,0.318052,0.339664,-0.449378,0.44059,0.356397,0.505454,0.159017,0.112104,0.161733,0.168902,-0.121477,0.136585,-0.206152,0.031275,0.034733,-0.020772,0.034829,0.034722,0.055589,0.041625,0.052099,0.041658,0.062582,0.052152,0.082,0.091462,0.089609,-70,D
403,1.699353,-12.395889,-1.510118,-0.503055,0.173881,0.017446,1.827716,-0.177383,0.0,0.0,12.478,12.185,12.237,14.923,15.986,10154,9477,978,-41,-90,23.48,10.414555,0.46473,-145.769552,501.40516,0.322292,0.34391,-0.449378,0.44059,0.352154,0.513949,0.159017,0.112104,0.16982,0.168902,-0.121477,0.152654,-0.206152,0.031275,0.034733,-0.020772,0.031346,-0.027778,0.059063,0.041625,0.055572,0.041658,0.059105,0.055628,0.111,0.072305,0.09517,-51,D
404,1.60108,-14.319403,-1.178333,-0.136394,0.242891,0.019546,1.729443,0.189277,0.0,0.0,14.234,12.306,12.117,14.717,15.557,10147,9473,978,-41,-70,23.5,11.848504,0.04721,14.303346,579.795522,0.318052,0.34391,-0.449378,0.44059,0.356397,0.496959,0.159017,0.120111,0.161733,0.152816,-0.113378,0.14462,-0.22201,0.0278,0.034733,-0.020772,0.031346,-0.027778,0.052115,0.041625,0.055572,0.04513,0.059105,0.052152,0.1,0.088991,0.11062,-70,D
405,1.634228,-14.546257,-1.587602,-0.563409,0.172477,0.01414,1.76259,-0.237738,0.0,0.0,12.349,12.161,10.935,14.827,15.813,10146,9485,978,-41,-70,23.37,12.587478,0.326108,-61.881665,466.074203,0.313811,0.339664,-0.449378,0.44059,0.356397,0.501206,0.159017,0.112104,0.16982,0.176945,-0.121477,0.136585,-0.214081,0.03475,0.034733,-0.020772,0.034829,-0.027778,0.052115,0.041625,0.055572,0.04513,0.062582,0.055628,0.086,0.084665,0.1168,-51,D
406,1.617202,-11.976518,-1.273112,-0.257728,0.172127,-0.034513,1.745564,0.067943,0.0,0.0,13.643,12.245,12.096,14.88,15.659,10141,9470,978,-41,-70,23.38,9.62698,0.20228,-78.266734,764.602825,0.30957,0.34391,-0.449378,0.44059,0.352154,0.501206,0.166968,0.112104,0.161733,0.160859,-0.113378,0.14462,-0.206152,0.031275,0.034733,-0.020772,0.034829,-0.027778,0.055589,0.045094,0.052099,0.041658,0.062582,0.052152,0.091,0.09517,0.097642,-70,D
407,1.664348,-15.072817,-1.968386,-0.95039,0.229387,0.071828,1.742359,-0.730125,0.0,0.0,12.871,12.253,11.89,14.771,16.001,10149,9469,978,-41,-70,23.4,13.008646,0.563489,-155.683522,482.314519,0.318052,0.34391,-0.445138,0.44059,0.36064,0.501206,0.166968,0.112104,0.177907,0.176945,0.137674,0.152654,-0.229939,0.031275,0.031259,-0.020772,0.034829,-0.027778,0.052115,0.041625,0.052099,0.041658,0.059105,0.052152,0.102,0.114946,0.063653,-75,D
408,1.789895,-7.935372,-1.449021,-0.504234,0.197326,-0.012761,1.867906,-0.283969,0.0,0.0,12.256,12.311,11.719,14.719,15.819,10140,9468,978,-41,-70,23.45,5.797904,0.86927,-34.387649,665.090214,0.318052,0.339664,-0.445138,0.44059,0.356397,0.505454,0.151066,0.112104,0.177907,0.176945,-0.113378,0.152654,-0.229939,0.03475,0.031259,-0.020772,0.038312,-0.027778,0.055589,0.041625,0.052099,0.04513,0.059105,0.059105,0.078,0.09208,0.080339,-80,D
409,2.107224,14.441258,-0.845987,0.250045,0.330906,-0.099522,2.239349,0.014517,0.3429,0.7589,13.428,12.297,11.438,14.736,16.082,10174,9491,122,-41,-90,23.34,13.081326,3.283088,66.624282,714.236307,0.296848,0.348156,-0.398505,0.423644,-0.394582,0.479969,0.166968,0.144133,0.161733,0.184988,0.113378,0.152654,-0.214081,0.03475,0.038206,-0.024233,0.038312,-0.027778,0.04864,0.045094,0.052099,0.041658,0.052152,0.048675,0.092,0.093934,0.120508,-95,D
410,1.79675,-13.192815,-1.828684,-0.88411,0.213757,-0.033176,1.874761,-0.663845,0.0,0.0,12.837,12.292,12.415,15.032,15.933,10141,9477,978,-41,-70,23.48,11.059406,0.684561,-63.071541,425.053471,0.318052,0.339664,-0.440899,0.44059,0.356397,0.505454,0.166968,0.112104,0.177907,0.160859,0.121477,0.14462,-0.22201,0.03475,0.034733,-0.020772,0.034829,0.03125,0.055589,0.045094,0.052099,0.04513,0.059105,0.052152,0.093,0.078485,0.058091,-70,D
411,2.022557,2.209528,-0.958043,0.191083,0.261932,-0.12963,2.154682,-0.044445,0.3429,0.7589,11.937,12.331,10.061,14.817,15.814,10169,9497,122,-41,-90,23.36,2.334071,1.625488,-64.271668,300.3552,0.296848,0.348156,-0.398505,0.423644,-0.403068,0.484216,0.159017,0.144133,0.153647,0.176945,-0.121477,0.14462,-0.214081,0.03475,0.038206,-0.024233,0.041795,-0.027778,0.059063,0.045094,0.052099,0.04513,0.055628,0.048675,0.113,0.098878,0.061181,-90,D
412,1.797834,-5.422164,-1.399448,-0.395923,0.265523,0.002726,1.875845,-0.175659,0.0,0.0,12.188,12.307,11.776,14.968,16.94,10140,9477,978,-41,-70,23.5,3.742903,1.387403,14.040491,679.307226,0.318052,0.339664,-0.445138,0.44059,0.36064,0.501206,0.151066,0.112104,0.16982,0.168902,0.137674,0.160688,-0.22201,0.031275,0.031259,-0.020772,0.031346,-0.027778,0.059063,0.045094,0.052099,0.04513,0.055628,0.055628,0.104,0.09208,0.11062,-75,D
413,1.86587,7.731485,-0.758705,0.340917,0.223601,-0.004516,1.997995,0.105389,0.3429,0.7589,12.841,12.132,12.313,14.791,15.997,10166,9492,121,-41,-90,23.31,7.045494,2.084266,10.812193,823.100523,0.301089,0.348156,-0.394266,0.423644,-0.415796,0.488464,0.166968,0.136126,0.161733,0.168902,-0.113378,0.136585,-0.22201,0.03475,0.038206,-0.024233,0.038312,0.03125,0.055589,0.045094,0.052099,0.038187,0.055628,0.052152,0.097,0.121744,0.115564,-90,D
414,1.713111,1.9938,-0.881121,0.261586,0.163025,-0.218629,1.845236,0.026058,0.3429,0.7589,12.538,12.315,12.114,14.955,15.803,10164,9495,121,-41,-90,23.31,1.792683,1.560457,-109.900794,495.71575,0.296848,0.34391,-0.394266,0.419407,-0.420039,0.484216,0.174919,0.152141,0.153647,0.168902,-0.113378,0.136585,-0.214081,0.038225,0.038206,0.024233,0.034829,0.034722,0.052115,0.041625,0.052099,0.04513,0.052152,0.052152,0.1,0.076631,-0.058091,-75,D
415,1.705304,-10.874638,-1.913383,-1.000749,0.189591,-0.0267,1.783315,-0.780484,0.0,0.0,12.462,12.22,11.799,14.671,16.596,10142,9477,978,-41,-70,23.41,9.165241,1.091161,-179.85813,462.819298,0.313811,0.34391,-0.445138,0.44059,0.36064,0.496959,0.159017,0.104096,0.185993,0.176945,0.129575,0.152654,-0.214081,0.03475,0.031259,0.024233,0.031346,0.03125,0.055589,0.041625,0.052099,0.041658,0.062582,0.052152,0.117,0.103822,0.111238,-70,D
416,1.69195,-10.653575,-1.55904,-0.625642,0.257322,-0.032156,1.769961,-0.405377,0.0,0.0,12.315,12.284,11.674,14.699,15.943,10138,9476,978,-41,-70,23.38,8.650735,0.708171,-27.267109,759.316428,0.30957,0.339664,-0.445138,0.44059,0.36064,0.501206,0.143115,0.104096,0.16982,0.176945,-0.10528,0.152654,-0.214081,0.031275,0.034733,-0.020772,0.031346,0.034722,0.055589,0.038156,0.052099,0.041658,0.066059,0.059105,0.077,0.097024,0.09517,-90,D
417,1.644767,-15.813047,-2.126323,-0.987891,0.188145,-0.116105,1.722778,-0.767627,0.0,0.0,12.477,12.113,11.11,14.795,15.891,10139,9482,978,-41,-70,23.39,13.895022,0.630067,-165.725531,411.230377,0.313811,0.339664,-0.445138,0.44059,0.356397,0.501206,0.159017,0.112104,0.185993,0.168902,-0.113378,0.152654,-0.214081,0.031275,0.031259,-0.020772,0.031346,-0.027778,0.055589,0.038156,0.055572,0.041658,0.059105,0.055628,0.092,0.082193,0.056237,-75,D
418,1.617933,-9.444695,-1.680394,-0.622251,0.212628,-0.069327,1.695944,-0.401986,0.0,0.0,12.484,12.314,12.105,14.991,15.821,10140,9469,978,-41,-80,23.39,7.389021,0.870473,-35.129738,778.812794,0.313811,0.339664,-0.440899,0.44059,0.356397,0.501206,0.151066,0.104096,0.16982,0.160859,0.137674,0.152654,-0.206152,0.031275,0.034733,-0.020772,0.038312,0.03125,0.059063,0.038156,0.048626,0.041658,0.059105,0.052152,0.081,0.088991,0.093934,-70,D
419,1.721723,-13.655671,-1.837656,-0.750694,0.175383,-0.017892,1.799734,-0.530429,0.0,0.0,12.824,12.086,11.989,14.795,15.993,10141,9481,978,-41,-70,23.49,11.568096,0.559704,-121.365476,442.916051,0.313811,0.34391,-0.445138,0.44059,0.356397,0.501206,0.174919,0.112104,0.16982,0.160859,-0.121477,0.14462,-0.214081,0.031275,0.031259,-0.020772,0.034829,-0.027778,0.052115,0.041625,0.052099,0.041658,0.066059,0.048675,0.083,0.100732,-0.051911,-70,D
420,1.939082,-5.338319,-1.317386,-0.247682,0.224082,-0.08176,2.017093,-0.027417,0.0,0.0,11.976,12.33,11.951,14.734,17.217,10139,9477,978,-41,-51,23.5,3.424351,1.303681,-43.1308,569.234718,0.30957,0.34391,-0.449378,0.436353,0.36064,0.501206,0.151066,0.104096,0.16982,0.168902,-0.113378,0.152654,-0.206152,0.031275,0.034733,-0.020772,0.031346,-0.027778,0.059063,0.041625,0.052099,0.041658,0.059105,0.052152,0.092,0.086519,0.093316,-75,D
421,1.763296,-10.852016,-2.006949,-0.94585,0.161855,-0.042383,1.966285,-0.765898,0.0,0.0,12.31,12.293,12.472,14.868,15.706,10142,9481,978,-41,-70,23.37,9.046114,1.047585,-129.062088,385.24653,0.313811,0.339664,-0.449378,0.436353,0.356397,0.505454,0.174919,0.120111,0.185993,0.176945,-0.145772,0.168723,-0.229939,0.031275,0.031259,-0.020772,0.034829,0.03125,0.055589,0.041625,0.052099,0.038187,0.059105,0.052152,0.106,0.084047,0.151408,-70,D
422,1.82349,-0.18323,-1.530922,-0.48692,0.133045,-0.041895,2.026479,-0.306968,0.0,0.0,12.345,12.146,10.646,14.844,15.883,10151,9474,978,-41,-70,23.41,0.971075,2.147717,38.17459,684.989707,0.313811,0.34391,-0.445138,0.44059,0.36064,0.496959,0.159017,0.144133,0.161733,0.160859,-0.137674,0.152654,-0.214081,0.0278,0.034733,-0.020772,0.034829,-0.027778,0.055589,0.041625,0.052099,0.041658,0.055628,0.059105,0.084,0.105676,0.088991,-95,D
423,1.711468,-13.106647,-1.926637,-0.777968,0.195386,0.013972,1.914457,-0.598016,0.0,0.0,12.258,12.297,12.157,14.814,15.75,10152,9474,978,-41,-75,23.5,11.216366,0.88059,-136.354541,356.006166,0.30957,0.34391,-0.445138,0.44059,0.356397,0.505454,0.174919,0.128118,0.16982,0.160859,-0.129575,0.14462,-0.22201,0.031275,0.034733,-0.020772,0.031346,0.03125,0.052115,0.041625,0.055572,0.041658,0.066059,0.052152,0.109,0.105676,0.090227,-85,D
424,1.70152,-5.438942,-1.565448,-0.324959,0.197339,0.022142,1.904508,-0.145007,0.0,0.0,12.606,12.213,11.726,14.659,15.907,10150,9481,978,-41,-70,23.5,3.796096,1.320012,9.115294,714.639419,0.313811,0.339664,-0.445138,0.44059,0.356397,0.501206,0.159017,0.128118,0.161733,0.168902,0.137674,0.176757,-0.206152,0.0278,0.034733,-0.020772,0.034829,-0.027778,0.055589,0.041625,0.055572,0.041658,0.059105,0.055628,0.071,0.096406,0.088373,-70,D
425,1.095372,15.28424,-1.01484,-0.057829,0.132898,0.134493,0.884766,0.065802,0.0,0.0,12.659,13.988,13.269,13.011,12.409,10684,0,0,14,-100,23.42,13.474349,3.31479,-665.496609,-247.318626,0.315581,0.383401,0.311404,0.425067,0.282313,0.345655,0.112667,0.136981,0.149145,0.136664,0.085894,0.120516,0.081309,0.049152,0.034798,0.038081,0.034439,0.041734,0.031304,0.034729,0.038237,0.041662,0.038229,0.041704,-0.067,0.088373,-0.053147,-90,C
426,2.184701,11.600345,-2.327157,-0.662137,0.245912,0.405902,1.876303,-1.300736,0.0863,0.3824,12.077,12.392,12.292,14.851,17.397,10170,9500,165,-41,-90,23.31,12.061718,3.509907,43.69425,610.261709,0.322292,0.31419,-0.334914,0.449062,0.390339,0.433246,0.127214,0.112104,0.153647,0.168902,0.137674,0.14462,-0.22201,0.03475,0.034733,-0.024233,0.034829,0.038194,0.052115,0.041625,0.048626,0.038187,0.062582,0.052152,0.09,0.121744,0.067361,-70,D
427,2.215981,0.752902,-1.370468,0.322576,0.238128,0.363762,1.907583,-0.462545,0.0863,0.3824,12.418,12.305,10.919,14.751,15.736,10179,9495,165,-41,-95,23.31,1.499886,1.35855,-60.153551,416.113981,0.322292,0.31419,-0.334914,0.449062,-0.377611,0.428999,0.135165,0.128118,0.161733,0.160859,-0.137674,0.152654,-0.214081,0.0278,0.034733,0.024233,0.038312,0.038194,0.059063,0.041625,0.052099,0.038187,0.059105,0.048675,0.101,0.114946,0.102586,-80,D
428,2.199598,10.084501,-2.135228,-0.434559,0.307905,0.360879,1.891201,-1.200327,0.0863,0.3824,12.25,12.112,10.548,14.826,15.621,10177,9508,165,-41,-90,23.3,10.346164,3.298417,10.716938,758.094995,0.322292,0.31419,-0.334914,0.449062,0.381854,0.433246,0.119263,0.120111,0.161733,0.168902,-0.137674,0.152654,-0.214081,0.03475,0.034733,-0.020772,0.041795,0.034722,0.052115,0.041625,0.048626,0.038187,0.059105,0.048675,0.104,0.099496,0.090227,-70,D
429,1.903412,12.636907,-0.216668,0.976446,-0.069046,0.258882,1.888634,1.085857,0.0,0.0,12.264,12.264,12.399,14.818,16.427,10120,9478,990,-41,-51,23.52,10.896932,2.377105,7.903602,747.540163,0.322292,0.335419,0.381547,0.419407,-0.407311,0.492711,0.159017,0.144133,0.161733,0.168902,-0.113378,0.160688,-0.229939,0.03475,0.038206,-0.020772,0.038312,0.03125,0.052115,0.045094,0.055572,0.041658,0.052152,0.048675,0.116,0.134722,0.110002,-90,D
430,1.337422,3.366911,-1.76516,-0.328241,0.076197,-0.082119,1.468537,-0.49376,0.3429,0.7589,12.366,12.297,12.194,14.842,15.621,10179,9501,156,-41,-90,23.3,3.162907,2.65912,-167.528908,473.779117,0.318052,0.356648,-0.36035,0.444826,0.386097,0.424751,0.151066,0.136126,0.153647,0.176945,-0.121477,0.160688,-0.237868,0.03475,0.034733,-0.020772,0.038312,-0.03125,0.055589,0.045094,0.052099,0.038187,0.052152,0.048675,0.099,0.118654,0.114328,-90,D
431,1.408745,12.864343,-2.404628,-0.879589,0.107819,-0.018116,1.470925,-1.045107,0.3429,0.7589,12.283,12.3,10.639,14.792,15.743,10183,9502,156,-41,-90,23.3,12.26209,4.152552,4.248824,611.474166,0.322292,0.365139,-0.36035,0.444826,0.381854,0.424751,0.174919,0.152141,0.161733,0.176945,-0.121477,0.160688,-0.229939,0.031275,0.034733,-0.01731,0.034829,-0.027778,0.055589,0.045094,0.052099,0.041658,0.059105,0.048675,0.111,0.097642,0.10753,-75,D
432,1.362449,1.84884,-1.869594,-0.345868,0.07028,-0.020797,1.562604,-0.511387,0.3429,0.7589,12.267,12.236,10.767,14.904,15.821,10185,9499,156,-41,-95,23.28,1.84988,2.472818,-70.63554,374.285173,0.326533,0.360893,-0.36035,0.44059,0.390339,0.420504,0.159017,0.152141,0.161733,0.168902,-0.121477,0.168723,-0.22201,0.031275,0.034733,-0.020772,0.034829,-0.03125,0.052115,0.045094,0.055572,0.041658,0.059105,0.048675,0.093,0.101968,0.067361,-70,D
433,1.522175,14.005355,-1.815366,-0.13206,0.351373,0.670826,1.699998,-0.571851,0.3429,0.7589,12.332,12.282,11.2,14.711,15.894,10198,9504,155,-41,-75,23.4,13.201007,3.76513,-3.048084,747.951222,0.335015,0.348156,0.36459,0.436353,0.407311,0.420504,0.119263,0.112104,0.153647,0.160859,0.113378,0.152654,-0.214081,0.031275,0.034733,-0.01731,0.034829,0.03125,0.04864,0.038156,0.048626,0.038187,0.048675,0.048675,0.08,0.061799,0.081575,-90,D
434,1.503509,-2.009979,-1.629316,-0.534845,0.084981,0.103587,1.681331,-0.986203,0.3429,0.7589,12.673,12.215,11.674,14.707,15.869,10184,9505,155,-41,-75,23.3,0.973159,1.913416,-118.260569,436.421806,0.330774,0.352402,0.368829,0.432117,0.403068,0.420504,0.159017,0.136126,0.153647,0.152816,-0.121477,0.14462,-0.237868,0.0278,0.034733,-0.020772,0.038312,-0.027778,0.055589,0.041625,0.052099,0.038187,0.052152,0.045198,0.094,0.088991,0.09826,-90,D
435,1.498577,9.793723,-1.266821,-0.104771,0.10839,0.209018,1.6764,-0.556129,0.3429,0.7589,12.823,12.315,12.283,14.913,16.399,10199,9509,155,-41,-90,23.32,8.388278,3.183882,-15.9187,749.976847,0.318052,0.348156,0.368829,0.432117,0.407311,0.420504,0.159017,0.136126,0.153647,0.176945,-0.137674,0.168723,-0.22201,0.031275,0.034733,-0.020772,0.038312,-0.027778,0.055589,0.045094,0.055572,0.041658,0.055628,0.052152,0.089,0.068597,0.086519,-90,D
436,2.246544,10.041894,-1.72027,-0.599006,0.191038,-0.022974,2.469532,-0.816239,0.3429,0.7589,12.119,12.424,12.211,14.827,16.076,10146,9496,146,-41,-90,23.53,9.920829,2.992678,28.567307,628.53737,0.30533,0.339664,-0.36035,0.423644,-0.411554,0.471474,0.159017,0.136126,0.153647,0.160859,-0.129575,0.160688,-0.245796,0.03475,0.041679,0.024233,0.041795,0.034722,0.055589,0.045094,0.052099,0.041658,0.055628,0.048675,0.086,0.150172,0.082811,-90,D
437,1.737665,15.400176,-0.128517,0.768495,0.203997,-0.036075,1.93416,0.481554,0.3429,0.7589,12.301,12.281,11.141,14.755,16.146,10174,9500,153,-41,-90,23.29,13.271535,2.313684,-36.64673,749.173552,0.313811,0.34391,-0.36035,0.42788,-0.398825,0.471474,0.166968,0.144133,0.153647,0.168902,-0.121477,0.152654,-0.22201,0.031275,0.041679,-0.020772,0.034829,0.045139,0.066012,0.048562,0.055572,0.041658,0.055628,0.048675,0.106,0.11371,0.101968,-56,D
438,2.394475,9.03588,-1.886268,-0.780667,0.20099,-0.026637,2.644819,-0.956863,0.3429,0.7589,11.967,12.296,11.019,14.658,16.379,10168,9501,146,-41,-90,23.53,9.488683,3.294783,-21.405464,622.030725,0.30957,0.339664,-0.36035,0.42788,-0.407311,0.462979,0.151066,0.128118,0.14556,0.160859,-0.121477,0.152654,-0.229939,0.03475,0.041679,-0.020772,0.034829,0.034722,0.059063,0.045094,0.052099,0.041658,0.066059,0.052152,0.098,0.13843,0.09208,-90,D
439,2.056124,2.283098,-1.599264,0.013192,0.437517,0.378004,1.664511,-0.923676,0.0863,0.3824,12.194,12.386,11.749,14.951,15.722,10189,9506,174,-41,-90,23.3,2.707016,1.883712,-75.547011,364.126984,0.339255,0.322681,-0.462096,0.42788,-0.403068,0.513949,0.127214,0.112104,0.137473,0.160859,-0.129575,0.152654,-0.229939,0.031275,0.034733,-0.024233,0.034829,0.038194,0.052115,0.041625,0.052099,0.034715,0.062582,0.052152,0.109,0.100114,0.072923,-95,D
440,2.130242,12.853753,-1.267339,0.353805,0.38361,0.370003,1.819292,-0.599434,0.0863,0.3824,12.276,12.446,11.751,14.915,15.57,10193,9496,174,-41,-95,23.31,11.942243,3.053462,49.071341,596.443748,0.335015,0.326927,-0.457857,0.42788,-0.415796,0.522444,0.135165,0.104096,0.153647,0.160859,-0.129575,0.152654,-0.229939,0.031275,0.038206,-0.020772,0.034829,0.034722,0.052115,0.041625,0.048626,0.034715,0.052152,0.048675,0.081,0.09517,0.134722,-90,D
